1.000000	1.000000
650.000000	93791.015625
650.059990	92974.273438
650.119979	93114.671875
650.179969	93664.953125
650.239959	94501.500000
650.299949	94395.140625
650.359938	94737.585938
650.419928	94580.531250
650.479918	94360.484375
650.539907	94555.820312
650.599897	94420.781250
650.659887	94327.882812
650.719876	94734.101562
650.779866	94957.421875
650.839856	95136.625000
650.899846	95342.703125
650.959835	95807.601562
651.019825	95785.437500
651.079815	95888.234375
651.139804	96049.609375
651.199794	96852.929688
651.259784	96171.406250
651.319773	96602.390625
651.379763	96110.171875
651.439753	96282.281250
651.499743	96955.296875
651.559732	96678.640625
651.619722	96637.765625
651.679712	96885.242188
651.739701	96954.390625
651.799691	97066.625000
651.859681	97120.664062
651.919670	97123.164062
651.979660	97210.046875
652.039650	97313.828125
652.099640	97419.546875
652.159629	97439.421875
652.219619	97512.015625
652.279609	97861.734375
652.339598	98016.406250
652.399588	98327.093750
652.459578	98118.671875
652.519567	97969.312500
652.579557	98576.140625
652.639547	98908.492188
652.699537	98781.507812
652.759526	99185.250000
652.819516	99440.953125
652.879506	99418.187500
652.939495	99272.734375
652.999485	99346.906250
653.059475	99767.375000
653.119464	99845.078125
653.179454	100119.500000
653.239444	100292.906250
653.299434	100356.218750
653.359423	100219.078125
653.419413	99479.796875
653.479403	99346.703125
653.539392	99343.984375
653.599382	99597.007812
653.659372	99749.125000
653.719361	100564.468750
653.779351	101003.640625
653.839341	101425.765625
653.899331	101610.953125
653.959320	101160.507812
654.019310	101723.515625
654.079300	101351.296875
654.139289	101199.953125
654.199279	101255.039062
654.259269	101489.281250
654.319258	101257.218750
654.379248	101335.867188
654.439238	101794.054688
654.499228	102121.765625
654.559217	102350.500000
654.619207	102836.531250
654.679197	102500.851562
654.739186	101482.578125
654.799176	101661.375000
654.859166	101800.328125
654.919155	102000.773438
654.979145	102097.148438
655.039135	102490.078125
655.099125	102300.203125
655.159114	103210.500000
655.219104	104160.250000
655.279094	102597.609375
655.339083	103360.062500
655.399073	103307.093750
655.459063	103680.984375
655.519052	104052.656250
655.579042	103911.000000
655.639032	103883.953125
655.699022	104000.359375
655.759011	104066.210938
655.819001	104296.718750
655.878991	104464.000000
655.938980	104479.765625
655.998970	104100.773438
656.058960	104053.968750
656.118949	104677.195312
656.178939	104438.421875
656.238929	104989.062500
656.298919	105613.406250
656.358908	105188.875000
656.418898	105630.750000
656.478888	106017.312500
656.538877	105527.656250
656.598867	106020.585938
656.658857	105670.796875
656.718846	105284.625000
656.778836	105518.750000
656.838826	106313.984375
656.898816	106150.648438
656.958805	105973.015625
657.018795	105758.203125
657.078785	105752.179688
657.138774	106194.937500
657.198764	106674.640625
657.258754	106930.531250
657.318743	107031.757812
657.378733	106862.265625
657.438723	106466.875000
657.498713	106631.375000
657.558702	107397.671875
657.618692	107288.718750
657.678682	107491.914062
657.738671	107762.406250
657.798661	107570.031250
657.858651	107999.046875
657.918640	107562.656250
657.978630	108241.921875
658.038620	108885.531250
658.098610	108657.859375
658.158599	108232.500000
658.218589	108005.218750
658.278579	108163.765625
658.338568	108555.617188
658.398558	108711.828125
658.458548	109180.750000
658.518537	109640.296875
658.578527	109576.960938
658.638517	109555.687500
658.698507	109478.500000
658.758496	109405.179688
658.818486	109441.468750
658.878476	109194.132812
658.938465	109816.820312
658.998455	109651.015625
659.058445	110148.351562
659.118434	109780.734375
659.178424	110499.539062
659.238414	109425.953125
659.298404	109990.343750
659.358393	110417.453125
659.418383	110809.906250
659.478373	111276.765625
659.538362	111184.546875
659.598352	111485.718750
659.658342	111101.414062
659.718331	110950.375000
659.778321	111149.718750
659.838311	111623.765625
659.898301	111851.109375
659.958290	111628.609375
660.018280	111924.507812
660.078270	112258.789062
660.138259	112268.054688
660.198249	112599.500000
660.258239	112530.125000
660.318228	113009.289062
660.378218	113927.812500
660.438208	113490.296875
660.498198	112603.265625
660.558187	111487.406250
660.618177	111650.359375
660.678167	112154.531250
660.738156	111737.453125
660.798146	112071.515625
660.858136	114682.656250
660.918125	115286.578125
660.978115	114643.476562
661.038105	114046.179688
661.098095	114488.484375
661.158084	114778.187500
661.218074	115179.531250
661.278064	114951.046875
661.338053	114712.242188
661.398043	114952.125000
661.458033	115067.843750
661.518022	115333.843750
661.578012	115640.937500
661.638002	115562.140625
661.697992	115975.804688
661.757981	115518.937500
661.817971	116184.203125
661.877961	116458.625000
661.937950	116940.281250
661.997940	116360.750000
662.057930	116571.640625
662.117919	116543.906250
662.177909	116999.171875
662.237899	116302.187500
662.297888	116410.421875
662.357878	117278.875000
662.417868	116741.109375
662.477858	117281.078125
662.537847	117478.406250
662.597837	117481.171875
662.657827	117104.875000
662.717816	117529.343750
662.777806	117941.898438
662.837796	118109.437500
662.897786	118847.296875
662.957775	119217.640625
663.017765	119101.234375
663.077755	118847.937500
663.137744	118581.718750
663.197734	119386.921875
663.257724	117924.632812
663.317713	119635.140625
663.377703	118908.890625
663.437693	118909.976562
663.497682	119101.718750
663.557672	120038.109375
663.617662	120117.984375
663.677652	120196.632812
663.737641	120372.187500
663.797631	120103.031250
663.857621	120382.562500
663.917610	120516.585938
663.977600	120735.687500
664.037590	121102.359375
664.097580	121667.734375
664.157569	121760.062500
664.217559	122056.078125
664.277549	122073.890625
664.337538	121508.820312
664.397528	121688.640625
664.457518	121392.156250
664.517507	121427.187500
664.577497	121342.492188
664.637487	122074.304688
664.697476	121595.953125
664.757466	122522.296875
664.817456	122484.687500
664.877446	122193.765625
664.937435	122838.625000
664.997425	123071.625000
665.057415	122870.390625
665.117404	122715.375000
665.177394	122874.843750
665.237384	122744.406250
665.297374	123390.531250
665.357363	123604.734375
665.417353	123605.640625
665.477343	124046.750000
665.537332	124322.898438
665.597322	124737.015625
665.657312	125146.656250
665.717301	124970.539062
665.777291	124640.390625
665.837281	124468.593750
665.897270	124352.500000
665.957260	123649.468750
666.017250	124637.820312
666.077240	125438.812500
666.137229	124847.226562
666.197219	125392.000000
666.257209	125256.203125
666.317198	125179.804688
666.377188	125871.906250
666.437178	126562.093750
666.497168	126239.289062
666.557157	126316.125000
666.617147	126639.234375
666.677137	127262.468750
666.737126	126565.671875
666.797116	126575.671875
666.857106	126548.656250
666.917095	126977.312500
666.977085	127226.968750
667.037075	126969.359375
667.097064	126779.562500
667.157054	126686.726562
667.217044	126980.656250
667.277034	127261.445312
667.337023	127189.937500
667.397013	127906.734375
667.457003	127819.656250
667.516992	127808.484375
667.576982	127997.484375
667.636972	127634.609375
667.696962	128966.484375
667.756951	129317.500000
667.816941	128936.617188
667.876931	128774.984375
667.936920	128975.960938
667.996910	129702.687500
668.056900	129413.335938
668.116889	129657.421875
668.176879	129537.968750
668.236869	129620.445312
668.296859	129784.320312
668.356848	129634.679688
668.416838	129738.335938
668.476828	129472.171875
668.536817	129191.226562
668.596807	129666.718750
668.656797	130164.023438
668.716786	130901.093750
668.776776	130961.328125
668.836766	130509.375000
668.896756	130471.382812
668.956745	128772.281250
669.016735	129535.562500
669.076725	128991.125000
669.136714	130282.703125
669.196704	131850.250000
669.256694	131982.218750
669.316683	133121.937500
669.376673	132160.468750
669.436663	132036.093750
669.496652	131657.875000
669.556642	132065.906250
669.616632	132092.390625
669.676622	132788.875000
669.736611	132912.187500
669.796601	133007.984375
669.856591	133610.968750
669.916580	133564.468750
669.976570	133097.968750
670.036560	132943.062500
670.096550	133078.406250
670.156539	133495.562500
670.216529	132956.031250
670.276519	132755.703125
670.336508	132959.406250
670.396498	133269.046875
670.456488	133592.968750
670.516477	132926.375000
670.576467	132634.718750
670.636457	133637.031250
670.696447	133225.750000
670.756436	133861.000000
670.816426	134413.000000
670.876416	135259.421875
670.936405	135889.640625
670.996395	136181.031250
671.056385	135790.843750
671.116374	135787.187500
671.176364	135318.078125
671.236354	135396.718750
671.296344	136162.125000
671.356333	136460.671875
671.416323	136555.921875
671.476313	136571.375000
671.536302	136203.000000
671.596292	136054.515625
671.656282	136177.562500
671.716271	137139.968750
671.776261	137071.625000
671.836251	136516.875000
671.896241	135154.937500
671.956230	136114.750000
672.016220	136959.937500
672.076210	137248.718750
672.136199	138150.812500
672.196189	137831.843750
672.256179	138457.062500
672.316168	139204.968750
672.376158	138831.406250
672.436148	137930.437500
672.496138	138126.625000
672.556127	138479.781250
672.616117	139372.593750
672.676107	139719.468750
672.736096	139944.296875
672.796086	139463.281250
672.856076	139057.562500
672.916065	139808.312500
672.976055	140575.500000
673.036045	141137.937500
673.096035	141568.687500
673.156024	141488.734375
673.216014	139585.500000
673.276004	137398.578125
673.335993	136258.500000
673.395983	136824.390625
673.455973	136312.703125
673.515962	137229.625000
673.575952	137876.906250
673.635942	140798.421875
673.695932	141746.609375
673.755921	141711.937500
673.815911	141257.750000
673.875901	142228.406250
673.935890	143054.734375
673.995880	143369.343750
674.055870	144319.375000
674.115859	143879.687500
674.175849	143020.703125
674.235839	142691.468750
674.295829	142936.156250
674.355818	143367.046875
674.415808	143789.953125
674.475798	144443.125000
674.535787	144747.968750
674.595777	144822.828125
674.655767	144682.656250
674.715756	144615.156250
674.775746	145045.281250
674.835736	144644.843750
674.895726	143880.687500
674.955715	144755.062500
675.015705	144557.390625
675.075695	145114.562500
675.135684	146258.906250
675.195674	146968.234375
675.255664	147971.250000
675.315653	147706.281250
675.375643	145967.593750
675.435633	144464.328125
675.495623	144335.937500
675.555612	144555.812500
675.615602	145082.031250
675.675592	145705.156250
675.735581	147534.578125
675.795571	149300.468750
675.855561	148924.109375
675.915550	148029.375000
675.975540	147589.875000
676.035530	146601.843750
676.095520	146412.156250
676.155509	146489.437500
676.215499	145491.843750
676.275489	146763.359375
676.335478	148207.531250
676.395468	149943.906250
676.455458	150019.187500
676.515447	150752.000000
676.575437	149894.984375
676.635427	149270.765625
676.695417	149461.218750
676.755406	150394.906250
676.815396	150057.015625
676.875386	149968.437500
676.935375	149919.640625
676.995365	150317.546875
677.055355	151355.156250
677.115344	151846.718750
677.175334	152081.343750
677.235324	152358.218750
677.295314	152121.531250
677.355303	152244.546875
677.415293	153337.312500
677.475283	153869.687500
677.535272	152909.421875
677.595262	151496.312500
677.655252	151480.031250
677.715241	151552.625000
677.775231	151624.109375
677.835221	151572.906250
677.895211	152188.218750
677.955200	153900.062500
678.015190	155332.140625
678.075180	154595.906250
678.135169	154291.718750
678.195159	153795.093750
678.255149	154728.250000
678.315138	154804.906250
678.375128	154981.250000
678.435118	155545.906250
678.495108	155272.437500
678.555097	155585.000000
678.615087	155143.968750
678.675077	155042.531250
678.735066	155139.562500
678.795056	154950.671875
678.855046	154188.343750
678.915035	153517.218750
678.975025	153968.781250
679.035015	154507.453125
679.095005	155107.187500
679.154994	155156.437500
679.214984	156255.000000
679.274974	156940.312500
679.334963	157240.781250
679.394953	157001.281250
679.454943	158345.765625
679.514932	158602.156250
679.574922	159294.906250
679.634912	158001.562500
679.694902	158436.968750
679.754891	158670.687500
679.814881	159268.812500
679.874871	160044.781250
679.934860	160149.625000
679.994850	159967.031250
680.054840	159798.531250
680.114829	159721.250000
680.174819	160351.015625
680.234809	160448.515625
680.294799	160032.453125
680.354788	159507.156250
680.414778	158958.171875
680.474768	158709.812500
680.534757	158378.406250
680.594747	157977.406250
680.654737	158236.250000
680.714726	160404.937500
680.774716	160382.343750
680.834706	160199.875000
680.894696	159139.265625
680.954685	160598.375000
681.014675	160215.984375
681.074665	160439.484375
681.134654	161688.671875
681.194644	162528.500000
681.254634	163736.453125
681.314623	163454.906250
681.374613	163172.375000
681.434603	162102.125000
681.494593	162463.062500
681.554582	163523.500000
681.614572	163686.484375
681.674562	163212.687500
681.734551	162935.468750
681.794541	162506.531250
681.854531	162733.125000
681.914520	163733.671875
681.974510	164093.750000
682.034500	164286.718750
682.094490	164939.281250
682.154479	164811.281250
682.214469	164355.796875
682.274459	164134.328125
682.334448	164678.687500
682.394438	164518.312500
682.454428	165412.609375
682.514417	165918.156250
682.574407	165026.875000
682.634397	164986.156250
682.694387	164370.234375
682.754376	164180.031250
682.814366	164658.171875
682.874356	165669.453125
682.934345	165540.812500
682.994335	165982.250000
683.054325	166108.000000
683.114314	166048.093750
683.174304	166599.093750
683.234294	166920.406250
683.294284	167524.968750
683.354273	167905.406250
683.414263	167853.828125
683.474253	167519.750000
683.534242	167437.218750
683.594232	168112.156250
683.654222	168513.906250
683.714211	168933.578125
683.774201	168968.687500
683.834191	168521.125000
683.894181	167807.812500
683.954170	167256.937500
684.014160	168719.140625
684.074150	168228.187500
684.134139	167925.046875
684.194129	167757.921875
684.254119	169073.140625
684.314108	169412.281250
684.374098	170062.250000
684.434088	170050.703125
684.494078	170092.875000
684.554067	169555.437500
684.614057	168840.937500
684.674047	169134.718750
684.734036	169877.000000
684.794026	170097.437500
684.854016	170410.156250
684.914005	170762.250000
684.973995	171396.000000
685.033985	171343.312500
685.093975	170618.625000
685.153964	170824.187500
685.213954	170717.343750
685.273944	169964.187500
685.333933	169912.343750
685.393923	170970.281250
685.453913	171515.312500
685.513902	172846.312500
685.573892	173167.671875
685.633882	172976.062500
685.693872	172942.875000
685.753861	173765.390625
685.813851	173955.843750
685.873841	173994.906250
685.933830	172675.015625
685.993820	171403.765625
686.053810	170754.312500
686.113799	172409.656250
686.173789	173111.000000
686.233779	173531.593750
686.293769	172833.515625
686.353758	172740.718750
686.413748	173758.406250
686.473738	175103.937500
686.533727	174994.843750
686.593717	174305.500000
686.653707	173657.968750
686.713696	172962.187500
686.773686	173696.140625
686.833676	174755.453125
686.893665	176266.140625
686.953655	176767.625000
687.013645	177238.437500
687.073635	176080.343750
687.133624	175482.437500
687.193614	176446.437500
687.253604	177449.281250
687.313593	176844.359375
687.373583	176778.703125
687.433573	175389.578125
687.493563	176690.468750
687.553552	176569.875000
687.613542	176335.187500
687.673532	176824.093750
687.733521	177948.562500
687.793511	177463.796875
687.853501	177475.218750
687.913490	176956.578125
687.973480	177583.343750
688.033470	179265.265625
688.093459	180248.562500
688.153449	179465.828125
688.213439	178174.812500
688.273429	177965.140625
688.333418	178861.656250
688.393408	179970.703125
688.453398	179855.000000
688.513387	180308.593750
688.573377	180388.843750
688.633367	180416.796875
688.693357	179443.578125
688.753346	179968.218750
688.813336	178923.500000
688.873326	179166.000000
688.933315	180070.500000
688.993305	180045.687500
689.053295	180551.359375
689.113284	181823.640625
689.173274	182186.468750
689.233264	181362.296875
689.293253	182213.703125
689.353243	183002.156250
689.413233	183155.703125
689.473223	182480.265625
689.533212	183116.031250
689.593202	183215.656250
689.653192	183011.437500
689.713181	183606.687500
689.773171	183654.343750
689.833161	183547.062500
689.893151	184000.921875
689.953140	183716.421875
690.013130	183216.187500
690.073120	183370.343750
690.133109	183868.781250
690.193099	183902.000000
690.253089	184167.250000
690.313078	184155.312500
690.373068	184150.281250
690.433058	184278.531250
690.493047	184510.359375
690.553037	185997.437500
690.613027	185810.781250
690.673017	186511.656250
690.733006	185847.468750
690.792996	185728.171875
690.852986	185790.875000
690.912975	185033.375000
690.972965	185108.453125
691.032955	186483.937500
691.092945	186514.468750
691.152934	187678.656250
691.212924	188294.781250
691.272914	188273.062500
691.332903	187679.593750
691.392893	186911.906250
691.452883	187605.234375
691.512872	188695.000000
691.572862	188726.171875
691.632852	188479.515625
691.692841	187783.937500
691.752831	187164.687500
691.812821	187899.875000
691.872811	188514.812500
691.932800	189803.953125
691.992790	188368.468750
692.052780	189201.734375
692.112769	190053.125000
692.172759	189226.875000
692.232749	189867.062500
692.292739	190103.968750
692.352728	190451.734375
692.412718	190736.609375
692.472708	191182.156250
692.532697	191820.343750
692.592687	191558.703125
692.652677	190938.062500
692.712666	190021.750000
692.772656	190653.406250
692.832646	191850.812500
692.892636	192409.531250
692.952625	192994.390625
693.012615	193316.218750
693.072605	192567.843750
693.132594	191705.109375
693.192584	192402.750000
693.252574	193314.406250
693.312563	192913.156250
693.372553	192967.156250
693.432543	192997.687500
693.492533	192965.500000
693.552522	193467.203125
693.612512	193993.250000
693.672502	194327.375000
693.732491	194866.500000
693.792481	193682.187500
693.852471	194284.187500
693.912460	193916.593750
693.972450	194421.218750
694.032440	194248.375000
694.092429	194910.750000
694.152419	194707.375000
694.212409	194888.718750
694.272399	195475.687500
694.332388	195935.437500
694.392378	195664.968750
694.452368	195716.906250
694.512357	195644.687500
694.572347	196273.968750
694.632337	196727.640625
694.692327	196969.656250
694.752316	196819.906250
694.812306	196705.140625
694.872296	197105.171875
694.932285	196333.906250
694.992275	196586.250000
695.052265	196433.843750
695.112254	196379.140625
695.172244	197236.562500
695.232234	197652.125000
695.292224	197005.328125
695.352213	197635.390625
695.412203	198738.500000
695.472193	198706.562500
695.532182	198265.140625
695.592172	198420.375000
695.652162	198626.171875
695.712151	198608.406250
695.772141	198319.906250
695.832131	198974.265625
695.892121	198539.093750
695.952110	198986.875000
696.012100	199678.328125
696.072090	199445.968750
696.132079	199914.390625
696.192069	200108.125000
696.252059	199487.687500
696.312048	199532.703125
696.372038	200286.328125
696.432028	200820.031250
696.492018	200970.000000
696.552007	201012.375000
696.611997	200814.953125
696.671987	201236.968750
696.731976	201578.968750
696.791966	202350.953125
